destination_country,origin_country,gender,age,number
Bulgaria,Democratic Republic of the Congo,Male,65+,1.0
Bulgaria,Colombia,Female,15-24,5.0
Bulgaria,Colombia,Female,25-64,27.0
Bulgaria,Colombia,Female,65+,1.0
Bulgaria,Colombia,Male,15-24,6.0
Bulgaria,Colombia,Male,25-64,23.0
Bulgaria,Colombia,Male,65+,4.0
Bulgaria,Czech Republic,Female,15-24,50.0
Bulgaria,Czech Republic,Female,25-64,266.0
Bulgaria,Czech Republic,Female,65+,299.0
Bulgaria,Czech Republic,Male,15-24,47.0
Bulgaria,Czech Republic,Male,25-64,238.0
Bulgaria,Czech Republic,Male,65+,181.0
Bulgaria,Slovakia,Female,15-24,9.0
Bulgaria,Slovakia,Female,25-64,115.0
Bulgaria,Slovakia,Female,65+,97.0
Bulgaria,Slovakia,Male,15-24,7.0
Bulgaria,Slovakia,Male,25-64,75.0
Bulgaria,Slovakia,Male,65+,36.0
Bulgaria,Cuba,Female,15-24,9.0
Bulgaria,Cuba,Female,25-64,122.0
Bulgaria,Cuba,Female,65+,11.0
Bulgaria,Cuba,Male,15-24,4.0
Bulgaria,Cuba,Male,25-64,230.0
Bulgaria,Cuba,Male,65+,11.0
Bulgaria,Cambodia,Female,15-24,1.0
Bulgaria,Cambodia,Female,25-64,7.0
Bulgaria,Cambodia,Male,15-24,2.0
Bulgaria,Canada,Female,15-24,64.0
Bulgaria,Canada,Female,25-64,44.0
Bulgaria,Canada,Female,65+,4.0
Bulgaria,Canada,Male,15-24,90.0
Bulgaria,Canada,Male,25-64,68.0
Bulgaria,Canada,Male,65+,3.0
Bulgaria,China,Female,15-24,94.0
Bulgaria,China,Female,25-64,553.0
Bulgaria,China,Female,65+,29.0
Bulgaria,China,Male,15-24,76.0
Bulgaria,China,Male,25-64,658.0
Bulgaria,China,Male,65+,36.0
Bulgaria,Germany,Female,15-24,236.0
Bulgaria,Germany,Female,25-64,759.0
Bulgaria,Germany,Female,65+,278.0
Bulgaria,Germany,Male,15-24,288.0
Bulgaria,Germany,Male,25-64,1082.0
Bulgaria,Germany,Male,65+,341.0
Bulgaria,Dominican Republic,Female,15-24,5.0
Bulgaria,Dominican Republic,Female,25-64,8.0
Bulgaria,Dominican Republic,Male,15-24,1.0
Bulgaria,Dominican Republic,Male,25-64,9.0
Bulgaria,Dominican Republic,Male,65+,1.0
Bulgaria,Algeria,Female,25-64,38.0
Bulgaria,Algeria,Male,15-24,8.0
Bulgaria,Algeria,Male,25-64,106.0
Bulgaria,Algeria,Male,65+,10.0
Bulgaria,Ecuador,Female,25-64,16.0
Bulgaria,Ecuador,Male,15-24,2.0
Bulgaria,Ecuador,Male,25-64,8.0
Bulgaria,Ecuador,Male,65+,2.0
Bulgaria,Eritrea,Female,25-64,2.0
Bulgaria,Eritrea,Male,25-64,2.0
Bulgaria,Ethiopia,Female,15-24,3.0
Bulgaria,Ethiopia,Female,25-64,8.0
Bulgaria,Ethiopia,Female,65+,2.0
Bulgaria,Ethiopia,Male,15-24,3.0
Bulgaria,Ethiopia,Male,25-64,33.0
Bulgaria,Ethiopia,Male,65+,2.0
Bulgaria,Egypt,Female,15-24,13.0
Bulgaria,Egypt,Female,25-64,29.0
Bulgaria,Egypt,Female,65+,5.0
Bulgaria,Egypt,Male,15-24,10.0
Bulgaria,Egypt,Male,25-64,125.0
Bulgaria,Egypt,Male,65+,19.0
Bulgaria,Bosnia and Herzegovina,Female,15-24,7.0
Bulgaria,Bosnia and Herzegovina,Female,25-64,30.0
Bulgaria,Bosnia and Herzegovina,Female,65+,2.0
Bulgaria,Bosnia and Herzegovina,Male,15-24,12.0
Bulgaria,Bosnia and Herzegovina,Male,25-64,52.0
Bulgaria,Bosnia and Herzegovina,Male,65+,4.0
Bulgaria,Croatia,Female,15-24,6.0
Bulgaria,Croatia,Female,25-64,22.0
Bulgaria,Croatia,Female,65+,14.0
Bulgaria,Croatia,Male,15-24,4.0
Bulgaria,Croatia,Male,25-64,44.0
Bulgaria,Croatia,Male,65+,13.0
Bulgaria,North Macedonia,Female,15-24,337.0
Bulgaria,North Macedonia,Female,25-64,780.0
Bulgaria,North Macedonia,Female,65+,390.0
Bulgaria,North Macedonia,Male,15-24,277.0
Bulgaria,North Macedonia,Male,25-64,1933.0
Bulgaria,North Macedonia,Male,65+,291.0
Bulgaria,Serbia,Female,15-24,188.0
Bulgaria,Serbia,Female,25-64,509.0
Bulgaria,Serbia,Female,65+,442.0
Bulgaria,Serbia,Male,15-24,174.0
Bulgaria,Serbia,Male,25-64,853.0
Bulgaria,Serbia,Male,65+,267.0
Bulgaria,Finland,Female,15-24,5.0
Bulgaria,Finland,Female,25-64,20.0
Bulgaria,Finland,Female,65+,6.0
Bulgaria,Finland,Male,15-24,5.0
Bulgaria,Finland,Male,25-64,34.0
Bulgaria,Finland,Male,65+,9.0
Bulgaria,France,Female,15-24,70.0
Bulgaria,France,Female,25-64,124.0
Bulgaria,France,Female,65+,53.0
Bulgaria,France,Male,15-24,119.0
Bulgaria,France,Male,25-64,398.0
Bulgaria,France,Male,65+,88.0
Bulgaria,United Kingdom,Female,15-24,363.0
Bulgaria,United Kingdom,Female,25-64,1008.0
Bulgaria,United Kingdom,Female,65+,467.0
Bulgaria,United Kingdom,Male,15-24,353.0
Bulgaria,United Kingdom,Male,25-64,1501.0
Bulgaria,United Kingdom,Male,65+,840.0
Bulgaria,Ghana,Female,15-24,1.0
Bulgaria,Ghana,Female,25-64,8.0
Bulgaria,Ghana,Male,15-24,6.0
Bulgaria,Ghana,Male,25-64,13.0
Bulgaria,Guatemala,Female,25-64,2.0
Bulgaria,Guatemala,Male,25-64,3.0
Bulgaria,Greece,Female,15-24,879.0
Bulgaria,Greece,Female,25-64,272.0
Bulgaria,Greece,Female,65+,1778.0
Bulgaria,Greece,Male,15-24,974.0
Bulgaria,Greece,Male,25-64,915.0
Bulgaria,Greece,Male,65+,1225.0
Bulgaria,Honduras,Female,25-64,1.0
Bulgaria,Honduras,Female,65+,1.0
Bulgaria,Honduras,Male,25-64,2.0
Bulgaria,Haiti,Male,25-64,1.0
Bulgaria,Hungary,Female,15-24,19.0
Bulgaria,Hungary,Female,25-64,125.0
Bulgaria,Hungary,Female,65+,89.0
Bulgaria,Hungary,Male,15-24,19.0
Bulgaria,Hungary,Male,25-64,96.0
Bulgaria,Hungary,Male,65+,50.0
Bulgaria,Israel,Female,15-24,75.0
Bulgaria,Israel,Female,25-64,53.0
Bulgaria,Israel,Female,65+,10.0
Bulgaria,Israel,Male,15-24,97.0
Bulgaria,Israel,Male,25-64,180.0
Bulgaria,Israel,Male,65+,49.0
Bulgaria,India,Female,15-24,170.0
Bulgaria,India,Female,25-64,68.0
Bulgaria,India,Female,65+,2.0
Bulgaria,India,Male,15-24,72.0
Bulgaria,India,Male,25-64,197.0
Bulgaria,India,Male,65+,10.0
Bulgaria,Indonesia,Female,15-24,4.0
Bulgaria,Indonesia,Female,25-64,40.0
Bulgaria,Indonesia,Female,65+,1.0
Bulgaria,Indonesia,Male,25-64,6.0
Bulgaria,Indonesia,Male,65+,3.0
Bulgaria,Iran,Female,15-24,18.0
Bulgaria,Iran,Female,25-64,86.0
Bulgaria,Iran,Female,65+,15.0
Bulgaria,Iran,Male,15-24,25.0
Bulgaria,Iran,Male,25-64,223.0
Bulgaria,Iran,Male,65+,34.0
Bulgaria,Iraq,Female,15-24,33.0
Bulgaria,Iraq,Female,25-64,138.0
Bulgaria,Iraq,Female,65+,7.0
Bulgaria,Iraq,Male,15-24,58.0
Bulgaria,Iraq,Male,25-64,459.0
Bulgaria,Iraq,Male,65+,53.0
Bulgaria,Ireland,Female,15-24,44.0
Bulgaria,Ireland,Female,25-64,27.0
Bulgaria,Ireland,Female,65+,5.0
Bulgaria,Ireland,Male,15-24,48.0
Bulgaria,Ireland,Male,25-64,55.0
Bulgaria,Ireland,Male,65+,26.0
Bulgaria,Italy,Female,15-24,377.0
Bulgaria,Italy,Female,25-64,183.0
Bulgaria,Italy,Female,65+,35.0
Bulgaria,Italy,Male,15-24,410.0
Bulgaria,Italy,Male,25-64,764.0
Bulgaria,Italy,Male,65+,292.0
Bulgaria,Jamaica,Female,25-64,2.0
Bulgaria,Jamaica,Female,65+,1.0
Bulgaria,Jamaica,Male,25-64,2.0
Bulgaria,Japan,Female,15-24,15.0
Bulgaria,Japan,Female,25-64,32.0
Bulgaria,Japan,Female,65+,5.0
Bulgaria,Japan,Male,15-24,15.0
Bulgaria,Japan,Male,25-64,20.0
Bulgaria,Japan,Male,65+,2.0
Bulgaria,Kenya,Female,25-64,4.0
Bulgaria,Kenya,Male,15-24,2.0
Bulgaria,Kenya,Male,25-64,3.0
Bulgaria,Kenya,Male,65+,1.0
Bulgaria,North Korea,Female,15-24,10.0
Bulgaria,North Korea,Female,25-64,55.0
Bulgaria,North Korea,Female,65+,7.0
Bulgaria,North Korea,Male,15-24,14.0
Bulgaria,North Korea,Male,25-64,52.0
Bulgaria,North Korea,Male,65+,4.0
Bulgaria,Laos,Female,25-64,1.0
Bulgaria,Lebanon,Female,15-24,33.0
Bulgaria,Lebanon,Female,25-64,109.0
Bulgaria,Lebanon,Female,65+,4.0
Bulgaria,Lebanon,Male,15-24,41.0
Bulgaria,Lebanon,Male,25-64,451.0
Bulgaria,Lebanon,Male,65+,52.0
Bulgaria,Morocco,Female,15-24,13.0
Bulgaria,Morocco,Female,25-64,41.0
Bulgaria,Morocco,Female,65+,1.0
Bulgaria,Morocco,Male,15-24,14.0
Bulgaria,Morocco,Male,25-64,73.0
Bulgaria,Morocco,Male,65+,2.0
Bulgaria,Malaysia,Female,15-24,1.0
Bulgaria,Malaysia,Female,25-64,4.0
Bulgaria,Malaysia,Male,25-64,2.0
Bulgaria,Mexico,Female,15-24,3.0
Bulgaria,Mexico,Female,25-64,26.0
Bulgaria,Mexico,Female,65+,1.0
Bulgaria,Mexico,Male,15-24,6.0
Bulgaria,Mexico,Male,25-64,33.0
Bulgaria,Myanmar,Female,25-64,2.0
Bulgaria,Myanmar,Male,25-64,2.0
Bulgaria,Nigeria,Female,15-24,17.0
Bulgaria,Nigeria,Female,25-64,41.0
Bulgaria,Nigeria,Male,15-24,19.0
Bulgaria,Nigeria,Male,25-64,107.0
Bulgaria,Nigeria,Male,65+,3.0
Bulgaria,Nicaragua,Female,15-24,2.0
Bulgaria,Nicaragua,Female,25-64,3.0
Bulgaria,Nicaragua,Male,25-64,31.0
Bulgaria,Nepal,Female,15-24,11.0
Bulgaria,Nepal,Female,25-64,8.0
Bulgaria,Nepal,Male,15-24,9.0
Bulgaria,Nepal,Male,25-64,9.0
Bulgaria,Netherlands,Female,15-24,44.0
Bulgaria,Netherlands,Female,25-64,69.0
Bulgaria,Netherlands,Female,65+,15.0
Bulgaria,Netherlands,Male,15-24,50.0
Bulgaria,Netherlands,Male,25-64,271.0
Bulgaria,Netherlands,Male,65+,63.0
Bulgaria,New Zealand,Female,15-24,7.0
Bulgaria,New Zealand,Female,25-64,4.0
Bulgaria,New Zealand,Male,15-24,2.0
Bulgaria,New Zealand,Male,25-64,17.0
Bulgaria,New Zealand,Male,65+,1.0
Bulgaria,Other,Female,15-24,451.0
Bulgaria,Other,Female,25-64,2468.0
Bulgaria,Other,Female,65+,677.0
Bulgaria,Other,Male,15-24,469.0
Bulgaria,Other,Male,25-64,2318.0
Bulgaria,Other,Male,65+,349.0
Bulgaria,Peru,Female,15-24,1.0
Bulgaria,Peru,Female,25-64,22.0
Bulgaria,Peru,Female,65+,1.0
Bulgaria,Peru,Male,15-24,2.0
Bulgaria,Peru,Male,25-64,18.0
Bulgaria,Peru,Male,65+,4.0
Bulgaria,Pakistan,Female,15-24,37.0
Bulgaria,Pakistan,Female,25-64,20.0
Bulgaria,Pakistan,Male,15-24,32.0
Bulgaria,Pakistan,Male,25-64,54.0
Bulgaria,Pakistan,Male,65+,1.0
Bulgaria,Philippines,Female,15-24,6.0
Bulgaria,Philippines,Female,25-64,122.0
Bulgaria,Philippines,Female,65+,2.0
Bulgaria,Philippines,Male,15-24,1.0
Bulgaria,Philippines,Male,25-64,13.0
Bulgaria,Philippines,Male,65+,1.0
Bulgaria,Poland,Female,15-24,64.0
Bulgaria,Poland,Female,25-64,515.0
Bulgaria,Poland,Female,65+,423.0
Bulgaria,Poland,Male,15-24,59.0
Bulgaria,Poland,Male,25-64,369.0
Bulgaria,Poland,Male,65+,126.0
Bulgaria,Portugal,Female,15-24,41.0
Bulgaria,Portugal,Female,25-64,49.0
Bulgaria,Portugal,Female,65+,1.0
Bulgaria,Portugal,Male,15-24,42.0
Bulgaria,Portugal,Male,25-64,101.0
Bulgaria,Portugal,Male,65+,6.0
Bulgaria,Romania,Female,15-24,24.0
Bulgaria,Romania,Female,25-64,334.0
Bulgaria,Romania,Female,65+,2396.0
Bulgaria,Romania,Male,15-24,30.0
Bulgaria,Romania,Male,25-64,280.0
Bulgaria,Romania,Male,65+,1188.0
Bulgaria,Senegal,Female,25-64,1.0
Bulgaria,Senegal,Female,65+,1.0
Bulgaria,Senegal,Male,25-64,4.0
Bulgaria,Senegal,Male,65+,1.0
Bulgaria,El Salvador,Female,25-64,1.0
Bulgaria,El Salvador,Male,15-24,1.0
Bulgaria,El Salvador,Male,25-64,4.0
Bulgaria,Somalia,Female,15-24,2.0
Bulgaria,Somalia,Female,25-64,1.0
Bulgaria,Somalia,Male,15-24,4.0
Bulgaria,Somalia,Male,25-64,1.0
Bulgaria,South Africa,Female,15-24,54.0
Bulgaria,South Africa,Female,25-64,49.0
Bulgaria,South Africa,Female,65+,5.0
Bulgaria,South Africa,Male,15-24,59.0
Bulgaria,South Africa,Male,25-64,70.0
Bulgaria,South Africa,Male,65+,7.0
Bulgaria,Spain,Female,15-24,554.0
Bulgaria,Spain,Female,25-64,86.0
Bulgaria,Spain,Female,65+,3.0
Bulgaria,Spain,Male,15-24,646.0
Bulgaria,Spain,Male,25-64,173.0
Bulgaria,Spain,Male,65+,13.0
Bulgaria,Sri Lanka,Female,15-24,7.0
Bulgaria,Sri Lanka,Female,25-64,3.0
Bulgaria,Sri Lanka,Female,65+,1.0
Bulgaria,Sri Lanka,Male,15-24,7.0
Bulgaria,Sri Lanka,Male,25-64,7.0
Bulgaria,Sweden,Female,15-24,28.0
Bulgaria,Sweden,Female,25-64,35.0
Bulgaria,Sweden,Female,65+,2.0
Bulgaria,Sweden,Male,15-24,17.0
Bulgaria,Sweden,Male,25-64,85.0
Bulgaria,Sweden,Male,65+,16.0
Bulgaria,Switzerland,Female,15-24,34.0
Bulgaria,Switzerland,Female,25-64,40.0
Bulgaria,Switzerland,Female,65+,10.0
Bulgaria,Switzerland,Male,15-24,30.0
Bulgaria,Switzerland,Male,25-64,88.0
Bulgaria,Switzerland,Male,65+,23.0
Bulgaria,Syria,Female,15-24,153.0
Bulgaria,Syria,Female,25-64,431.0
Bulgaria,Syria,Female,65+,33.0
Bulgaria,Syria,Male,15-24,626.0
Bulgaria,Syria,Male,25-64,1698.0
Bulgaria,Syria,Male,65+,115.0
Bulgaria,Trinidad and Tobago,Female,25-64,1.0
Bulgaria,Trinidad and Tobago,Male,25-64,1.0
Bulgaria,Tunisia,Female,15-24,5.0
Bulgaria,Tunisia,Female,25-64,42.0
Bulgaria,Tunisia,Female,65+,1.0
Bulgaria,Tunisia,Male,15-24,10.0
Bulgaria,Tunisia,Male,25-64,130.0
Bulgaria,Tunisia,Male,65+,3.0
Bulgaria,Taiwan,Female,15-24,1.0
Bulgaria,Taiwan,Female,25-64,11.0
Bulgaria,Taiwan,Male,25-64,1.0
Bulgaria,Thailand,Female,15-24,1.0
Bulgaria,Thailand,Female,25-64,42.0
Bulgaria,Thailand,Male,15-24,2.0
Bulgaria,Thailand,Male,25-64,2.0
Bulgaria,Turkey,Female,15-24,580.0
Bulgaria,Turkey,Female,25-64,902.0
Bulgaria,Turkey,Female,65+,92.0
Bulgaria,Turkey,Male,15-24,736.0
Bulgaria,Turkey,Male,25-64,2819.0
Bulgaria,Turkey,Male,65+,199.0
Bulgaria,Belarus,Female,15-24,20.0
Bulgaria,Belarus,Female,25-64,488.0
Bulgaria,Belarus,Female,65+,151.0
Bulgaria,Belarus,Male,15-24,26.0
Bulgaria,Belarus,Male,25-64,132.0
Bulgaria,Belarus,Male,65+,25.0
Bulgaria,Georgia,Female,15-24,12.0
Bulgaria,Georgia,Female,25-64,125.0
Bulgaria,Georgia,Female,65+,63.0
Bulgaria,Georgia,Male,15-24,6.0
Bulgaria,Georgia,Male,25-64,118.0
Bulgaria,Georgia,Male,65+,22.0
Bulgaria,Lithuania,Female,15-24,9.0
Bulgaria,Lithuania,Female,25-64,70.0
Bulgaria,Lithuania,Female,65+,47.0
Bulgaria,Lithuania,Male,15-24,2.0
Bulgaria,Lithuania,Male,25-64,38.0
Bulgaria,Lithuania,Male,65+,7.0
Bulgaria,Moldova,Female,15-24,179.0
Bulgaria,Moldova,Female,25-64,1443.0
Bulgaria,Moldova,Female,65+,156.0
Bulgaria,Moldova,Male,15-24,184.0
Bulgaria,Moldova,Male,25-64,983.0
Bulgaria,Moldova,Male,65+,62.0
Bulgaria,Russia,Female,15-24,463.0
Bulgaria,Russia,Female,25-64,11401.0
Bulgaria,Russia,Female,65+,5681.0
Bulgaria,Russia,Male,15-24,475.0
Bulgaria,Russia,Male,25-64,5868.0
Bulgaria,Russia,Male,65+,900.0
Bulgaria,Ukraine,Female,15-24,684.0
Bulgaria,Ukraine,Female,25-64,4893.0
Bulgaria,Ukraine,Female,65+,1452.0
Bulgaria,Ukraine,Male,15-24,583.0
Bulgaria,Ukraine,Male,25-64,2534.0
Bulgaria,Ukraine,Male,65+,283.0
Bulgaria,Uzbekistan,Female,15-24,7.0
Bulgaria,Uzbekistan,Female,25-64,449.0
Bulgaria,Uzbekistan,Female,65+,159.0
Bulgaria,Uzbekistan,Male,15-24,11.0
Bulgaria,Uzbekistan,Male,25-64,312.0
Bulgaria,Uzbekistan,Male,65+,53.0
Bulgaria,United States,Female,15-24,294.0
Bulgaria,United States,Female,25-64,168.0
Bulgaria,United States,Female,65+,19.0
Bulgaria,United States,Male,15-24,271.0
Bulgaria,United States,Male,25-64,308.0
Bulgaria,United States,Male,65+,77.0
Bulgaria,Venezuela,Female,15-24,1.0
Bulgaria,Venezuela,Female,25-64,16.0
Bulgaria,Venezuela,Female,65+,3.0
Bulgaria,Venezuela,Male,15-24,1.0
Bulgaria,Venezuela,Male,25-64,12.0
Bulgaria,Vietnam,Female,15-24,24.0
Bulgaria,Vietnam,Female,25-64,179.0
Bulgaria,Vietnam,Female,65+,17.0
Bulgaria,Vietnam,Male,15-24,17.0
Bulgaria,Vietnam,Male,25-64,335.0
Bulgaria,Vietnam,Male,65+,29.0
Colombia,Unknown,Female,15-24,43824.0
Colombia,Unknown,Female,25-64,134352.0
Colombia,Unknown,Female,65+,18110.0
Colombia,Unknown,Male,15-24,97601.0
Colombia,Unknown,Male,25-64,139596.0
Colombia,Unknown,Male,65+,13261.0
Colombia,Angola,Female,15-24,5.0
Colombia,Angola,Female,25-64,8.0
Colombia,Angola,Female,65+,1.0
Colombia,Angola,Male,15-24,5.0
Colombia,Angola,Male,25-64,19.0
Colombia,Angola,Male,65+,4.0
Colombia,Albania,Female,15-24,13.0
Colombia,Albania,Female,25-64,43.0
Colombia,Albania,Female,65+,9.0
Colombia,Albania,Male,15-24,12.0
Colombia,Albania,Male,25-64,59.0
Colombia,Albania,Male,65+,9.0
Colombia,Afghanistan,Female,15-24,33.0
Colombia,Afghanistan,Female,25-64,89.0
Colombia,Afghanistan,Female,65+,35.0
Colombia,Afghanistan,Male,15-24,51.0
Colombia,Afghanistan,Male,25-64,150.0
Colombia,Afghanistan,Male,65+,28.0
Colombia,Argentina,Female,15-24,227.0
Colombia,Argentina,Female,25-64,899.0
Colombia,Argentina,Female,65+,292.0
Colombia,Argentina,Male,15-24,219.0
Colombia,Argentina,Male,25-64,1775.0
Colombia,Argentina,Male,65+,432.0
Colombia,Australia,Female,15-24,26.0
Colombia,Australia,Female,25-64,74.0
Colombia,Australia,Female,65+,13.0
Colombia,Australia,Male,15-24,20.0
Colombia,Australia,Male,25-64,156.0
Colombia,Australia,Male,65+,43.0
Colombia,Austria,Female,15-24,10.0
Colombia,Austria,Female,25-64,35.0
Colombia,Austria,Female,65+,17.0
Colombia,Austria,Male,15-24,10.0
Colombia,Austria,Male,25-64,64.0
Colombia,Austria,Male,65+,30.0
Colombia,Bulgaria,Female,15-24,3.0
Colombia,Bulgaria,Female,25-64,21.0
Colombia,Bulgaria,Female,65+,8.0
Colombia,Bulgaria,Male,25-64,22.0
Colombia,Bulgaria,Male,65+,5.0
Colombia,Bolivia,Female,15-24,91.0
Colombia,Bolivia,Female,25-64,256.0
Colombia,Bolivia,Female,65+,67.0
Colombia,Bolivia,Male,15-24,74.0
Colombia,Bolivia,Male,25-64,250.0
Colombia,Bolivia,Male,65+,85.0
Colombia,Bangladesh,Female,25-64,1.0
Colombia,Bangladesh,Male,25-64,3.0
Colombia,Bangladesh,Male,65+,2.0
Colombia,Belgium,Female,15-24,26.0
Colombia,Belgium,Female,25-64,94.0
Colombia,Belgium,Female,65+,51.0
Colombia,Belgium,Male,15-24,25.0
Colombia,Belgium,Male,25-64,180.0
Colombia,Belgium,Male,65+,61.0
Colombia,Brazil,Female,15-24,268.0
Colombia,Brazil,Female,25-64,1181.0
Colombia,Brazil,Female,65+,209.0
Colombia,Brazil,Male,15-24,234.0
Colombia,Brazil,Male,25-64,1109.0
Colombia,Brazil,Male,65+,129.0
Colombia,Chile,Female,15-24,112.0
Colombia,Chile,Female,25-64,470.0
Colombia,Chile,Female,65+,243.0
Colombia,Chile,Male,15-24,121.0
Colombia,Chile,Male,25-64,1050.0
Colombia,Chile,Male,65+,346.0
Colombia,Côte d'Ivoire,Female,15-24,1.0
Colombia,Côte d'Ivoire,Female,25-64,1.0
Colombia,Côte d'Ivoire,Male,25-64,6.0
Colombia,Cameroon,Female,25-64,6.0
Colombia,Cameroon,Male,25-64,8.0
Colombia,Colombia,Female,15-24,3683750.0
Colombia,Colombia,Female,25-64,11302390.0
Colombia,Colombia,Female,65+,2210693.0
Colombia,Colombia,Male,15-24,3751997.0
Colombia,Colombia,Male,25-64,10351938.0
Colombia,Colombia,Male,65+,1769247.0
Colombia,Czech Republic,Female,15-24,2.0
Colombia,Czech Republic,Female,25-64,23.0
Colombia,Czech Republic,Female,65+,20.0
Colombia,Czech Republic,Male,25-64,19.0
Colombia,Czech Republic,Male,65+,6.0
Colombia,Slovakia,Female,25-64,14.0
Colombia,Slovakia,Female,65+,1.0
Colombia,Slovakia,Male,15-24,2.0
Colombia,Slovakia,Male,25-64,10.0
Colombia,Slovakia,Male,65+,2.0
Colombia,Cuba,Female,15-24,60.0
Colombia,Cuba,Female,25-64,579.0
Colombia,Cuba,Female,65+,190.0
Colombia,Cuba,Male,15-24,54.0
Colombia,Cuba,Male,25-64,1073.0
Colombia,Cuba,Male,65+,310.0
Colombia,Cambodia,Female,15-24,1.0
Colombia,Cambodia,Female,25-64,5.0
Colombia,Cambodia,Female,65+,1.0
Colombia,Canada,Female,15-24,62.0
Colombia,Canada,Female,25-64,200.0
Colombia,Canada,Female,65+,33.0
Colombia,Canada,Male,15-24,66.0
Colombia,Canada,Male,25-64,387.0
Colombia,Canada,Male,65+,103.0
Colombia,China,Female,15-24,39.0
Colombia,China,Female,25-64,471.0
Colombia,China,Female,65+,85.0
Colombia,China,Male,15-24,59.0
Colombia,China,Male,25-64,735.0
Colombia,China,Male,65+,122.0
Colombia,Germany,Female,15-24,100.0
Colombia,Germany,Female,25-64,397.0
Colombia,Germany,Female,65+,220.0
Colombia,Germany,Male,15-24,89.0
Colombia,Germany,Male,25-64,673.0
Colombia,Germany,Male,65+,430.0
Colombia,Dominican Republic,Female,15-24,48.0
Colombia,Dominican Republic,Female,25-64,224.0
Colombia,Dominican Republic,Female,65+,30.0
Colombia,Dominican Republic,Male,15-24,51.0
Colombia,Dominican Republic,Male,25-64,276.0
Colombia,Dominican Republic,Male,65+,53.0
Colombia,Algeria,Female,15-24,5.0
Colombia,Algeria,Female,25-64,18.0
Colombia,Algeria,Female,65+,4.0
Colombia,Algeria,Male,15-24,2.0
Colombia,Algeria,Male,25-64,20.0
Colombia,Algeria,Male,65+,4.0
Colombia,Ecuador,Female,15-24,1243.0
Colombia,Ecuador,Female,25-64,3440.0
Colombia,Ecuador,Female,65+,930.0
Colombia,Ecuador,Male,15-24,1059.0
Colombia,Ecuador,Male,25-64,3738.0
Colombia,Ecuador,Male,65+,1139.0
Colombia,Eritrea,Male,25-64,1.0
Colombia,Ethiopia,Female,25-64,1.0
Colombia,Ethiopia,Female,65+,1.0
Colombia,Ethiopia,Male,25-64,3.0
Colombia,Ethiopia,Male,65+,2.0
Colombia,Egypt,Female,25-64,6.0
Colombia,Egypt,Female,65+,13.0
Colombia,Egypt,Male,15-24,5.0
Colombia,Egypt,Male,25-64,61.0
Colombia,Egypt,Male,65+,24.0
Colombia,FJI,Male,25-64,1.0
Colombia,Bosnia and Herzegovina,Female,15-24,2.0
Colombia,Bosnia and Herzegovina,Female,25-64,5.0
Colombia,Bosnia and Herzegovina,Male,25-64,5.0
Colombia,Bosnia and Herzegovina,Male,65+,1.0
Colombia,Croatia,Female,15-24,1.0
Colombia,Croatia,Female,25-64,10.0
Colombia,Croatia,Female,65+,12.0
Colombia,Croatia,Male,15-24,1.0
Colombia,Croatia,Male,25-64,16.0
Colombia,Croatia,Male,65+,17.0
Colombia,North Macedonia,Male,25-64,1.0
Colombia,Serbia,Female,25-64,11.0
Colombia,Serbia,Female,65+,10.0
Colombia,Serbia,Male,25-64,16.0
Colombia,Serbia,Male,65+,4.0
Colombia,Finland,Female,15-24,2.0
Colombia,Finland,Female,25-64,14.0
Colombia,Finland,Female,65+,5.0
Colombia,Finland,Male,25-64,10.0
Colombia,Finland,Male,65+,7.0
Colombia,France,Female,15-24,174.0
Colombia,France,Female,25-64,587.0
Colombia,France,Female,65+,215.0
Colombia,France,Male,15-24,152.0
Colombia,France,Male,25-64,1208.0
Colombia,France,Male,65+,319.0
Colombia,United Kingdom,Female,15-24,130.0
Colombia,United Kingdom,Female,25-64,241.0
Colombia,United Kingdom,Female,65+,51.0
Colombia,United Kingdom,Male,15-24,125.0
Colombia,United Kingdom,Male,25-64,577.0
Colombia,United Kingdom,Male,65+,145.0
Colombia,Ghana,Female,25-64,5.0
Colombia,Ghana,Female,65+,1.0
